Order_ID,Order_Time,City,Restaurant,Order_Value,Delivery_Fee,Discount,Payment_Mode,Delivery_Time_Min,Final_Amount
ORD102771,2023-04-26 11:00:00,Kolkata,Biryani House,1582.21,39.96,423.09,Cash,77,1199.0800000000002
ORD102772,2023-04-26 12:00:00,Mumbai,Tandoori Nights,1198.62,86.89,332.75,Card,82,952.76
ORD102773,2023-04-26 13:00:00,Kolkata,Spice Hub,1050.98,31.83,275.81,Card,62,807.0
ORD102774,2023-04-26 14:00:00,Pune,South Express,1270.6,38.01,309.79,Wallet,25,998.8199999999999
ORD102775,2023-04-26 15:00:00,Bangalore,South Express,753.7,37.87,366.58,Cash,49,424.99000000000007
ORD102776,2023-04-26 16:00:00,Pune,Urban Tadka,1917.65,92.22,324.64,Wallet,17,1685.23
ORD102777,2023-04-26 17:00:00,Delhi,Tandoori Nights,1379.81,60.56,73.37,UPI,64,1367.0
ORD102778,2023-04-26 18:00:00,Pune,Urban Tadka,300.48,10.56,350.85,Cash,19,-39.81
ORD102779,2023-04-26 19:00:00,Mumbai,Biryani House,1954.15,56.47,428.54,Cash,40,1582.0800000000002
ORD102780,2023-04-26 20:00:00,Pune,Biryani House,1123.07,66.04,286.44,Card,25,902.6699999999998
ORD102781,2023-04-26 21:00:00,Kolkata,South Express,385.79,46.07,499.38,Cash,68,-67.51999999999998
ORD102782,2023-04-26 22:00:00,Bangalore,South Express,554.32,96.25,253.08,Wallet,88,397.49
ORD102783,2023-04-26 23:00:00,Delhi,Tandoori Nights,551.45,5.65,348.22,UPI,20,208.88
ORD102784,2023-04-27 00:00:00,Bangalore,Pizza Corner,1205.35,91.95,13.1,Card,30,1284.2
ORD102785,2023-04-27 01:00:00,Mumbai,Biryani House,1499.52,34.99,343.11,Wallet,13,1191.4
ORD102786,2023-04-27 02:00:00,Delhi,Tandoori Nights,1002.56,69.31,256.38,Wallet,33,815.4899999999999
ORD102787,2023-04-27 03:00:00,Mumbai,Urban Tadka,1602.94,94.46,46.58,UPI,77,1650.8200000000002
ORD102788,2023-04-27 04:00:00,Kolkata,South Express,,14.92,476.96,Cash,13,
ORD102789,2023-04-27 05:00:00,Chennai,Tandoori Nights,1046.24,31.15,431.51,Wallet,38,645.8800000000001
ORD102790,2023-04-27 06:00:00,Bangalore,Biryani House,1209.14,82.09,367.71,Cash,32,923.52
ORD102791,2023-04-27 07:00:00,Mumbai,Spice Hub,434.56,58.23,76.84,Wallet,59,415.95000000000005
ORD102792,2023-04-27 08:00:00,Mumbai,Tandoori Nights,851.51,80.8,129.0,UPI,61,803.31
ORD102793,2023-04-27 09:00:00,Hyderabad,South Express,1585.91,83.65,200.06,Wallet,88,1469.5000000000002
ORD102794,2023-04-27 10:00:00,Hyderabad,Spice Hub,938.17,74.02,400.29,Wallet,39,611.8999999999999
ORD102795,2023-04-27 11:00:00,Bangalore,Pizza Corner,1714.63,77.56,0.03,Cash,70,1792.16
ORD102796,2023-04-27 12:00:00,Chennai,Biryani House,1868.94,63.43,309.86,Wallet,43,1622.5100000000002
ORD102797,2023-04-27 13:00:00,Hyderabad,Biryani House,1420.33,49.27,76.08,Cash,44,1393.52
ORD102798,2023-04-27 14:00:00,Kolkata,Urban Tadka,946.16,89.18,231.33,UPI,19,804.0099999999999
ORD102799,2023-04-27 15:00:00,Chennai,Urban Tadka,333.17,53.72,23.93,Wallet,73,362.96
ORD102800,2023-04-27 16:00:00,Hyderabad,South Express,1298.04,57.66,53.71,Card,71,1301.99
ORD102801,2023-04-27 17:00:00,Chennai,Spice Hub,238.79,88.41,34.25,Cash,22,292.95
ORD102802,2023-04-27 18:00:00,Mumbai,Pizza Corner,1787.7,51.44,336.65,UPI,58,1502.4900000000002
ORD102803,2023-04-27 19:00:00,Chennai,Tandoori Nights,1168.84,82.05,95.51,Cash,74,1155.3799999999999
ORD102804,2023-04-27 20:00:00,Pune,Urban Tadka,134.23,14.99,10.77,Wallet,11,138.45
ORD102805,2023-04-27 21:00:00,Kolkata,Urban Tadka,1773.42,60.95,209.14,UPI,57,1625.23
ORD102806,2023-04-27 22:00:00,Mumbai,Urban Tadka,1937.01,17.13,60.64,UPI,82,1893.5
ORD102807,2023-04-27 23:00:00,Pune,Biryani House,990.76,57.86,258.4,UPI,44,790.2199999999999
ORD102808,2023-04-28 00:00:00,Mumbai,Biryani House,138.68,5.07,413.6,UPI,81,-269.85
ORD102809,2023-04-28 01:00:00,Hyderabad,Biryani House,962.78,63.49,106.65,Wallet,78,919.62
ORD102810,2023-04-28 02:00:00,Delhi,South Express,1437.04,46.22,113.59,Wallet,17,1369.67
ORD102811,2023-04-28 03:00:00,Chennai,Pizza Corner,133.29,84.96,188.54,UPI,31,29.710000000000008
ORD102812,2023-04-28 04:00:00,Kolkata,Pizza Corner,368.06,69.31,60.95,Wallet,86,376.42
ORD102813,2023-04-28 05:00:00,Bangalore,Pizza Corner,1230.06,63.44,193.22,Cash,42,1100.28
ORD102814,2023-04-28 06:00:00,Mumbai,South Express,315.67,5.92,220.22,Card,78,101.37000000000003
ORD102815,2023-04-28 07:00:00,Chennai,Urban Tadka,1171.6,32.74,331.81,Wallet,45,872.53
ORD102816,2023-04-28 08:00:00,Chennai,South Express,1855.32,56.14,15.82,Cash,45,1895.64
ORD102817,2023-04-28 09:00:00,Chennai,Biryani House,1928.48,34.23,439.59,Cash,41,1523.1200000000001
ORD102818,2023-04-28 10:00:00,Hyderabad,Tandoori Nights,378.53,49.36,215.2,Wallet,35,212.69
ORD102819,2023-04-28 11:00:00,Kolkata,Spice Hub,134.84,89.51,437.79,UPI,19,-213.44
ORD102820,2023-04-28 12:00:00,Mumbai,Pizza Corner,1264.23,99.01,167.05,Wallet,14,1196.19
ORD102821,2023-04-28 13:00:00,Hyderabad,Spice Hub,1929.27,64.2,185.34,UPI,18,1808.13
ORD102822,2023-04-28 14:00:00,Kolkata,Tandoori Nights,827.03,71.71,63.44,UPI,30,835.3
ORD102823,2023-04-28 15:00:00,,Biryani House,1514.86,41.71,189.4,Card,48,1367.1699999999998
ORD102824,2023-04-28 16:00:00,Bangalore,Biryani House,1287.49,70.82,280.88,Card,20,1077.4299999999998
ORD102825,2023-04-28 17:00:00,Delhi,South Express,721.95,93.29,24.75,UPI,43,790.49
ORD102826,2023-04-28 18:00:00,Chennai,Biryani House,1905.43,69.23,349.8,Card,11,1624.8600000000001
ORD102827,2023-04-28 19:00:00,Mumbai,Biryani House,1305.19,58.07,430.35,Card,35,932.91
ORD102828,2023-04-28 20:00:00,Bangalore,Biryani House,1684.5,37.69,449.21,Cash,51,1272.98
ORD102829,2023-04-28 21:00:00,Delhi,Spice Hub,1483.66,64.01,281.26,Cash,47,1266.41
ORD102830,2023-04-28 22:00:00,Hyderabad,South Express,536.95,70.42,142.59,Cash,26,464.78
ORD102831,2023-04-28 23:00:00,Hyderabad,Biryani House,1524.37,15.95,46.94,Card,69,1493.3799999999999
ORD102832,2023-04-29 00:00:00,Bangalore,Biryani House,1426.12,67.92,187.26,Cash,60,1306.78
ORD102833,2023-04-29 01:00:00,Pune,Pizza Corner,1035.47,7.37,159.44,Cash,27,883.3999999999999
ORD102834,2023-04-29 02:00:00,Mumbai,Spice Hub,479.28,12.68,247.06,Cash,48,244.89999999999998
ORD102835,2023-04-29 03:00:00,Delhi,Urban Tadka,1053.9,47.29,360.08,Cash,22,741.1100000000001
ORD102836,2023-04-29 04:00:00,Pune,Spice Hub,1390.67,30.4,311.11,Wallet,56,1109.96
ORD102837,2023-04-29 05:00:00,Hyderabad,Spice Hub,597.69,2.26,345.82,Cash,61,254.13000000000005
ORD102838,2023-04-29 06:00:00,Kolkata,Spice Hub,787.47,21.6,135.94,Card,63,673.1300000000001
ORD102839,2023-04-29 07:00:00,Pune,Pizza Corner,177.08,21.45,234.13,Cash,56,-35.599999999999994
ORD102840,2023-04-29 08:00:00,Hyderabad,Biryani House,145.73,16.12,349.92,UPI,71,-188.07000000000002
ORD102841,2023-04-29 09:00:00,Kolkata,Pizza Corner,416.08,79.79,498.56,Card,38,-2.6899999999999977
ORD102842,2023-04-29 10:00:00,Chennai,Spice Hub,800.56,71.25,69.74,Wallet,17,802.0699999999999
ORD102843,2023-04-29 11:00:00,Bangalore,Tandoori Nights,1604.65,52.33,426.79,Cash,29,1230.19
ORD102844,2023-04-29 12:00:00,Chennai,Urban Tadka,1749.49,20.07,109.03,Wallet,84,1660.53
ORD102845,2023-04-29 13:00:00,Hyderabad,Spice Hub,1368.36,22.04,325.21,Card,80,1065.1899999999998
ORD102846,2023-04-29 14:00:00,Hyderabad,Urban Tadka,954.17,79.51,185.08,UPI,44,848.6
ORD102847,2023-04-29 15:00:00,Chennai,Biryani House,729.9,65.18,218.6,Wallet,66,576.4799999999999
ORD102848,2023-04-29 16:00:00,Mumbai,Pizza Corner,479.75,59.52,154.87,Card,86,384.4
ORD102849,2023-04-29 17:00:00,Hyderabad,South Express,108.13,7.43,264.39,Cash,23,-148.82999999999998
ORD102850,2023-04-29 18:00:00,Mumbai,Tandoori Nights,1930.75,80.81,369.03,Cash,58,1642.53
ORD102851,2023-04-29 19:00:00,Chennai,South Express,1420.41,0.42,235.77,UPI,57,1185.0600000000002
ORD102852,2023-04-29 20:00:00,Mumbai,Biryani House,717.95,37.84,197.45,Card,22,558.3400000000001
ORD102853,2023-04-29 21:00:00,Delhi,Biryani House,1789.22,89.59,333.07,Card,51,1545.74
ORD102854,2023-04-29 22:00:00,Mumbai,Biryani House,1609.25,22.99,96.9,Wallet,73,1535.34
ORD102855,2023-04-29 23:00:00,Bangalore,Tandoori Nights,1191.48,33.09,339.31,Card,89,885.26
ORD102856,2023-04-30 00:00:00,Pune,Tandoori Nights,587.73,56.68,464.96,Cash,40,179.45
ORD102857,2023-04-30 01:00:00,Hyderabad,Spice Hub,118.86,23.05,450.09,Cash,20,-308.17999999999995
ORD102858,2023-04-30 02:00:00,Kolkata,Pizza Corner,516.91,54.01,387.84,Card,37,183.07999999999998
ORD102859,2023-04-30 03:00:00,Pune,Tandoori Nights,1687.21,50.77,26.36,Card,44,1711.6200000000001
ORD102860,2023-04-30 04:00:00,Delhi,Urban Tadka,553.91,82.72,241.11,Card,17,395.52
ORD102861,2023-04-30 05:00:00,Hyderabad,South Express,657.55,76.56,181.2,Wallet,41,552.9099999999999
ORD102862,2023-04-30 06:00:00,Chennai,Urban Tadka,1144.94,89.48,279.06,UPI,89,955.3600000000001
ORD102863,2023-04-30 07:00:00,Hyderabad,Biryani House,1594.74,45.32,177.12,Wallet,10,1462.94
ORD102864,2023-04-30 08:00:00,Kolkata,Biryani House,865.65,85.11,169.55,Card,34,781.21
ORD102865,2023-04-30 09:00:00,Pune,Tandoori Nights,1873.35,92.37,158.57,UPI,19,1807.1499999999999
ORD102866,2023-04-30 10:00:00,Hyderabad,Tandoori Nights,996.59,89.54,351.28,Card,59,734.8500000000001
ORD102867,2023-04-30 11:00:00,Chennai,Tandoori Nights,1600.14,70.55,206.94,Wallet,14,1463.75
ORD102868,2023-04-30 12:00:00,Kolkata,Tandoori Nights,108.74,92.26,453.08,UPI,24,-252.07999999999998
ORD102869,2023-04-30 13:00:00,Mumbai,Spice Hub,1185.62,49.32,111.02,UPI,16,1123.9199999999998
ORD102870,2023-04-30 14:00:00,Chennai,Biryani House,788.94,23.82,456.96,UPI,80,355.8000000000001
ORD102871,2023-04-30 15:00:00,Kolkata,South Express,1868.65,25.48,220.39,Card,62,1673.7400000000002
ORD102872,2023-04-30 16:00:00,Pune,Tandoori Nights,666.31,8.91,138.61,Wallet,26,536.6099999999999
ORD102873,2023-04-30 17:00:00,Bangalore,South Express,1546.4,47.51,279.92,UPI,11,1313.99
ORD102874,2023-04-30 18:00:00,Mumbai,Tandoori Nights,1484.19,37.57,23.2,Card,78,1498.56
ORD102875,2023-04-30 19:00:00,Mumbai,Urban Tadka,1811.93,12.41,446.27,Card,44,1378.0700000000002
ORD102876,2023-04-30 20:00:00,Bangalore,South Express,1730.07,91.48,384.03,Card,78,1437.52
ORD102877,2023-04-30 21:00:00,,Tandoori Nights,202.02,64.18,458.84,Wallet,84,-192.63999999999993
ORD102878,2023-04-30 22:00:00,Kolkata,Biryani House,1415.23,3.65,373.01,Wallet,70,1045.8700000000001
ORD102879,2023-04-30 23:00:00,Pune,Biryani House,896.01,26.84,331.94,Wallet,83,590.9100000000001
ORD102880,2023-05-01 00:00:00,Delhi,Urban Tadka,473.75,57.39,78.47,Cash,89,452.66999999999996
ORD102881,2023-05-01 01:00:00,Bangalore,Biryani House,1437.66,35.09,486.25,Cash,54,986.5
ORD102882,2023-05-01 02:00:00,Mumbai,Spice Hub,740.53,42.67,83.72,Wallet,40,699.4799999999999
ORD102883,2023-05-01 03:00:00,Chennai,Tandoori Nights,1049.21,92.3,464.74,Card,80,676.77
ORD102884,2023-05-01 04:00:00,Kolkata,Urban Tadka,1577.13,67.47,274.73,Cash,42,1369.8700000000001
ORD102885,2023-05-01 05:00:00,Delhi,Pizza Corner,468.07,15.48,458.01,UPI,61,25.54000000000002
ORD102886,2023-05-01 06:00:00,Mumbai,Tandoori Nights,574.4,61.41,388.51,Card,10,247.29999999999995
ORD102887,2023-05-01 07:00:00,Hyderabad,Pizza Corner,877.29,19.92,186.87,Cash,82,710.3399999999999
ORD102888,2023-05-01 08:00:00,Pune,South Express,1794.8,60.46,124.74,Cash,30,1730.52
ORD102889,2023-05-01 09:00:00,Chennai,Biryani House,534.8,43.56,140.89,Wallet,47,437.4699999999999
ORD102890,2023-05-01 10:00:00,Chennai,Tandoori Nights,674.25,93.4,131.23,Card,68,636.42
ORD102891,2023-05-01 11:00:00,Hyderabad,South Express,1564.09,71.16,497.52,Cash,45,1137.73
ORD102892,2023-05-01 12:00:00,Chennai,South Express,262.84,36.11,101.93,Cash,51,197.01999999999998
ORD102893,2023-05-01 13:00:00,Delhi,Biryani House,1483.0,24.96,250.19,UPI,78,1257.77
ORD102894,2023-05-01 14:00:00,Pune,Tandoori Nights,1153.05,9.36,128.42,Cash,41,1033.9899999999998
ORD102895,2023-05-01 15:00:00,Bangalore,Pizza Corner,1691.37,5.92,312.35,Card,51,1384.94
ORD102896,2023-05-01 16:00:00,Chennai,South Express,1870.33,94.56,255.39,Cash,41,1709.5
ORD102897,2023-05-01 17:00:00,Mumbai,South Express,1536.9,44.49,222.93,Cash,22,1358.46
ORD102898,2023-05-01 18:00:00,Pune,Biryani House,1125.1,94.33,266.66,Wallet,23,952.7699999999998
ORD102899,2023-05-01 19:00:00,Pune,South Express,360.94,4.12,432.63,Wallet,76,-67.57
ORD102900,2023-05-01 20:00:00,Delhi,Pizza Corner,582.72,94.48,80.09,Wallet,71,597.11
ORD102901,2023-05-01 21:00:00,Delhi,South Express,1704.62,16.85,241.88,Card,72,1479.5899999999997
ORD102902,2023-05-01 22:00:00,Delhi,Tandoori Nights,863.66,40.72,359.11,UPI,74,545.27
ORD102903,2023-05-01 23:00:00,Hyderabad,Urban Tadka,1756.44,55.76,360.15,Wallet,33,1452.0500000000002
ORD102904,2023-05-02 00:00:00,Pune,Pizza Corner,775.24,11.39,154.93,UPI,19,631.7
ORD102905,2023-05-02 01:00:00,Mumbai,South Express,741.75,58.4,180.72,Wallet,39,619.43
ORD102906,2023-05-02 02:00:00,Hyderabad,Pizza Corner,1825.69,75.15,194.77,UPI,41,1706.0700000000002
ORD102907,2023-05-02 03:00:00,Hyderabad,Spice Hub,1061.62,74.31,96.34,Card,56,1039.59
ORD102908,2023-05-02 04:00:00,Chennai,South Express,170.47,32.18,353.91,Card,53,-151.26000000000002
ORD102909,2023-05-02 05:00:00,Mumbai,Pizza Corner,,73.32,201.52,Card,27,
ORD102910,2023-05-02 06:00:00,Hyderabad,Spice Hub,117.8,36.48,237.42,Card,11,-83.13999999999999
ORD102911,2023-05-02 07:00:00,Mumbai,Urban Tadka,909.72,27.59,133.17,Cash,31,804.1400000000001
ORD102912,2023-05-02 08:00:00,Hyderabad,Spice Hub,1229.56,50.06,298.89,UPI,82,980.7299999999999
ORD102913,2023-05-02 09:00:00,Chennai,Biryani House,908.85,90.45,383.84,Card,25,615.46
ORD102914,2023-05-02 10:00:00,Mumbai,South Express,1470.18,61.54,401.2,UPI,18,1130.52
ORD102915,2023-05-02 11:00:00,Mumbai,South Express,338.71,9.2,58.02,Card,37,289.89
ORD102916,2023-05-02 12:00:00,Pune,Urban Tadka,1550.65,88.15,33.46,Cash,60,1605.3400000000001
ORD102917,2023-05-02 13:00:00,Delhi,Biryani House,516.28,20.61,190.42,Card,50,346.47
ORD102918,2023-05-02 14:00:00,Mumbai,Spice Hub,1521.78,22.48,442.76,UPI,80,1101.5
ORD102919,2023-05-02 15:00:00,Mumbai,Biryani House,1008.45,90.83,386.99,Card,59,712.29
ORD102920,2023-05-02 16:00:00,Delhi,Tandoori Nights,1230.5,75.35,452.15,UPI,73,853.6999999999999
ORD102921,2023-05-02 17:00:00,Hyderabad,Spice Hub,1637.61,19.62,467.06,UPI,27,1190.1699999999998
ORD102922,2023-05-02 18:00:00,Kolkata,Spice Hub,1494.72,74.9,77.13,Wallet,51,1492.4900000000002
ORD102923,2023-05-02 19:00:00,Bangalore,Spice Hub,913.27,10.5,439.96,UPI,24,483.81
ORD102924,2023-05-02 20:00:00,Delhi,South Express,977.69,99.4,287.68,Wallet,22,789.4100000000001
ORD102925,2023-05-02 21:00:00,Bangalore,Tandoori Nights,699.61,26.1,186.35,Wallet,49,539.36
ORD102926,2023-05-02 22:00:00,Chennai,Biryani House,599.88,89.83,240.76,Cash,71,448.95000000000005
ORD102927,2023-05-02 23:00:00,Bangalore,Urban Tadka,1492.92,43.55,372.82,UPI,73,1163.65
ORD102928,2023-05-03 00:00:00,Delhi,Biryani House,1341.51,77.65,189.1,Cash,22,1230.0600000000002
ORD102929,2023-05-03 01:00:00,Pune,Urban Tadka,556.84,95.03,127.53,UPI,40,524.34
ORD102930,2023-05-03 02:00:00,Bangalore,Spice Hub,1125.21,39.86,204.52,Cash,39,960.55
ORD102931,2023-05-03 03:00:00,Mumbai,Biryani House,1452.73,80.01,227.92,Card,42,1304.82
ORD102932,2023-05-03 04:00:00,Kolkata,Pizza Corner,275.34,74.7,135.56,Card,74,214.47999999999996
ORD102933,2023-05-03 05:00:00,Delhi,Biryani House,614.6,35.16,216.56,UPI,51,433.2
ORD102934,2023-05-03 06:00:00,Hyderabad,Tandoori Nights,1889.02,90.82,403.41,Cash,44,1576.4299999999998
ORD102935,2023-05-03 07:00:00,Mumbai,Spice Hub,1040.79,16.45,267.45,Card,58,789.79
ORD102936,2023-05-03 08:00:00,Hyderabad,Urban Tadka,956.41,75.05,272.8,Card,55,758.6600000000001
ORD102937,2023-05-03 09:00:00,Bangalore,Tandoori Nights,1013.53,76.19,478.51,UPI,36,611.21
ORD102938,2023-05-03 10:00:00,Bangalore,Spice Hub,894.38,73.72,60.29,UPI,74,907.8100000000001
ORD102939,2023-05-03 11:00:00,Hyderabad,Spice Hub,577.81,62.11,249.82,Wallet,60,390.09999999999997
ORD102940,2023-05-03 12:00:00,Kolkata,Spice Hub,147.96,88.1,379.3,Card,29,-143.24
ORD102941,2023-05-03 13:00:00,Bangalore,Spice Hub,1312.49,50.93,45.78,Cash,77,1317.64
ORD102942,2023-05-03 14:00:00,Bangalore,Pizza Corner,301.04,82.56,37.72,Cash,83,345.88
ORD102943,2023-05-03 15:00:00,Hyderabad,Spice Hub,786.25,6.38,100.31,UPI,80,692.3199999999999
ORD102944,2023-05-03 16:00:00,,South Express,1071.52,54.47,350.48,Cash,31,775.51
ORD102945,2023-05-03 17:00:00,Delhi,Biryani House,1976.87,96.69,286.03,Card,75,1787.53
ORD102946,2023-05-03 18:00:00,Chennai,South Express,706.8,49.12,265.18,Wallet,63,490.73999999999995
ORD102947,2023-05-03 19:00:00,Mumbai,Tandoori Nights,1095.04,99.81,306.53,UPI,87,888.3199999999999
ORD102948,2023-05-03 20:00:00,Chennai,Urban Tadka,1399.44,5.28,340.06,UPI,77,1064.66
ORD102949,2023-05-03 21:00:00,,Pizza Corner,1218.72,25.0,247.88,Card,64,995.84
ORD102950,2023-05-03 22:00:00,Kolkata,Biryani House,,55.55,234.77,UPI,20,
ORD102951,2023-05-03 23:00:00,Mumbai,Urban Tadka,1675.46,31.93,499.4,UPI,41,1207.9900000000002
ORD102952,2023-05-04 00:00:00,Hyderabad,Urban Tadka,519.22,76.51,429.79,Cash,18,165.94
ORD102953,2023-05-04 01:00:00,Mumbai,Biryani House,1378.05,86.02,448.0,UPI,72,1016.0699999999999
ORD102954,2023-05-04 02:00:00,,Tandoori Nights,166.76,74.06,487.57,UPI,70,-246.75
ORD102955,2023-05-04 03:00:00,Chennai,Pizza Corner,1526.16,47.84,47.4,Cash,88,1526.6
ORD102956,2023-05-04 04:00:00,Mumbai,Urban Tadka,1303.19,26.67,366.78,Cash,84,963.0800000000002
ORD102957,2023-05-04 05:00:00,Kolkata,Spice Hub,1195.03,89.05,22.87,UPI,20,1261.21
ORD102958,2023-05-04 06:00:00,Mumbai,Urban Tadka,1957.96,68.73,255.5,Card,38,1771.19
ORD102959,2023-05-04 07:00:00,Delhi,Spice Hub,317.95,42.06,492.01,Cash,44,-132.0
ORD102960,2023-05-04 08:00:00,Hyderabad,Pizza Corner,899.76,12.63,311.7,Card,48,600.69
ORD102961,2023-05-04 09:00:00,Pune,Tandoori Nights,812.42,71.15,444.13,Cash,31,439.43999999999994
ORD102962,2023-05-04 10:00:00,Delhi,Spice Hub,1096.02,94.25,251.6,Wallet,70,938.67
ORD102963,2023-05-04 11:00:00,Hyderabad,Spice Hub,367.5,88.66,280.58,Wallet,81,175.57999999999998
ORD102964,2023-05-04 12:00:00,Chennai,Biryani House,1157.31,36.8,272.41,Cash,56,921.6999999999998
ORD102965,2023-05-04 13:00:00,Delhi,Tandoori Nights,285.29,76.99,133.0,Wallet,57,229.28000000000003
ORD102966,2023-05-04 14:00:00,Bangalore,Spice Hub,1393.65,21.37,371.86,UPI,46,1043.1599999999999
ORD102967,2023-05-04 15:00:00,Delhi,Biryani House,1973.38,83.2,292.89,Card,65,1763.69
ORD102968,2023-05-04 16:00:00,Pune,Tandoori Nights,328.28,17.35,389.03,Cash,41,-43.39999999999998
ORD102969,2023-05-04 17:00:00,Kolkata,Tandoori Nights,1528.48,80.51,470.35,UPI,29,1138.6399999999999
ORD102970,2023-05-04 18:00:00,Chennai,Tandoori Nights,1291.52,5.94,416.54,UPI,39,880.9200000000001
ORD102971,2023-05-04 19:00:00,Pune,Tandoori Nights,1689.63,75.95,4.84,UPI,74,1760.7400000000002
ORD102972,2023-05-04 20:00:00,Delhi,South Express,1877.33,32.07,287.74,Card,81,1621.6599999999999
ORD102973,2023-05-04 21:00:00,Hyderabad,South Express,114.21,84.77,26.89,Card,63,172.08999999999997
ORD102974,2023-05-04 22:00:00,Pune,Pizza Corner,1359.56,40.03,172.18,Wallet,51,1227.4099999999999
ORD102975,2023-05-04 23:00:00,Chennai,Tandoori Nights,540.39,89.66,485.8,Wallet,47,144.24999999999994
ORD102976,2023-05-05 00:00:00,Bangalore,Spice Hub,,46.59,88.87,UPI,40,
ORD102977,2023-05-05 01:00:00,Hyderabad,Biryani House,279.45,92.46,215.82,Cash,53,156.08999999999997
ORD102978,2023-05-05 02:00:00,Mumbai,Pizza Corner,261.55,17.33,195.52,Wallet,74,83.35999999999999
ORD102979,2023-05-05 03:00:00,Hyderabad,Biryani House,169.23,60.31,291.01,UPI,55,-61.47
ORD102980,2023-05-05 04:00:00,Pune,Tandoori Nights,1352.53,90.18,318.08,Cash,65,1124.63
ORD102981,2023-05-05 05:00:00,Kolkata,Pizza Corner,1632.05,12.1,231.72,Card,78,1412.4299999999998
ORD102982,2023-05-05 06:00:00,Kolkata,Pizza Corner,1067.78,27.24,469.51,UPI,45,625.51
ORD102983,2023-05-05 07:00:00,Hyderabad,Urban Tadka,,21.97,3.58,Wallet,10,
ORD102984,2023-05-05 08:00:00,Kolkata,Urban Tadka,1522.74,32.03,440.36,Cash,57,1114.4099999999999
ORD102985,2023-05-05 09:00:00,Chennai,Biryani House,554.66,71.65,90.18,Wallet,66,536.1299999999999
ORD102986,2023-05-05 10:00:00,Bangalore,Spice Hub,1701.2,72.99,418.45,Wallet,69,1355.74
ORD102987,2023-05-05 11:00:00,Bangalore,Pizza Corner,930.1,73.14,484.04,Wallet,36,519.2
ORD102988,2023-05-05 12:00:00,Mumbai,Tandoori Nights,1681.46,35.42,387.71,Cash,15,1329.17
ORD102989,2023-05-05 13:00:00,Delhi,Urban Tadka,1024.93,69.07,236.9,Card,17,857.1
ORD102990,2023-05-05 14:00:00,Kolkata,Urban Tadka,,17.37,235.65,UPI,45,
ORD102991,2023-05-05 15:00:00,Kolkata,Biryani House,479.79,72.76,437.87,Card,11,114.68000000000006
ORD102992,2023-05-05 16:00:00,Bangalore,South Express,1021.17,13.49,269.27,UPI,46,765.3899999999999
ORD102993,2023-05-05 17:00:00,Delhi,Spice Hub,1094.66,2.03,230.42,Card,48,866.2700000000001
ORD102994,2023-05-05 18:00:00,Delhi,Spice Hub,274.12,14.13,282.86,Card,20,5.389999999999986
ORD102995,2023-05-05 19:00:00,Bangalore,Biryani House,959.62,89.41,297.24,Card,18,751.79
ORD102996,2023-05-05 20:00:00,Hyderabad,South Express,1777.81,60.28,168.22,UPI,88,1669.87
ORD102997,2023-05-05 21:00:00,Bangalore,Urban Tadka,875.96,66.03,417.59,UPI,83,524.4000000000001
ORD102998,2023-05-05 22:00:00,Mumbai,South Express,1499.63,97.97,101.93,Cash,43,1495.67
ORD102999,2023-05-05 23:00:00,Pune,Pizza Corner,480.6,98.31,10.66,Cash,84,568.2500000000001
ORD103000,2023-05-06 00:00:00,Kolkata,South Express,991.95,34.11,479.37,Wallet,66,546.6899999999999
ORD103001,2023-05-06 01:00:00,Hyderabad,South Express,137.77,84.05,21.24,Card,58,200.57999999999998
ORD103002,2023-05-06 02:00:00,Delhi,Biryani House,,54.28,173.07,Cash,18,
ORD103003,2023-05-06 03:00:00,Pune,Urban Tadka,854.52,7.69,172.45,Wallet,77,689.76
ORD103004,2023-05-06 04:00:00,Mumbai,South Express,278.19,48.03,188.54,Wallet,15,137.68000000000004
ORD103005,2023-05-06 05:00:00,Kolkata,Tandoori Nights,779.55,79.91,20.73,Card,27,838.7299999999999
ORD103006,2023-05-06 06:00:00,Pune,Urban Tadka,1544.81,54.36,63.08,Cash,64,1536.09
ORD103007,2023-05-06 07:00:00,Chennai,Spice Hub,1967.67,86.6,369.25,UPI,38,1685.02
ORD103008,2023-05-06 08:00:00,Delhi,Tandoori Nights,1082.32,33.68,374.97,Card,24,741.03
ORD103009,2023-05-06 09:00:00,Hyderabad,Pizza Corner,352.32,49.1,23.67,Card,54,377.75
ORD103010,2023-05-06 10:00:00,Delhi,South Express,490.95,35.63,121.39,Card,60,405.19000000000005
ORD103011,2023-05-06 11:00:00,Kolkata,Urban Tadka,103.09,95.4,201.08,UPI,13,-2.5900000000000034
ORD103012,2023-05-06 12:00:00,Chennai,Biryani House,1646.53,1.19,442.95,Wallet,73,1204.77
ORD103013,2023-05-06 13:00:00,Chennai,Urban Tadka,817.58,60.43,189.64,Wallet,19,688.37
ORD103014,2023-05-06 14:00:00,Chennai,Tandoori Nights,1490.69,77.15,288.32,Wallet,25,1279.5200000000002
